Query Name,Estimated Rows,Actual Rows,Difference,Relation Name,Node Type,Join Type,Scan Direction,Parent Node Type
31c.sql :,73213,62990,10223,movie_info,Seq Scan,XXX,XXX,Hash Join
31c.sql :,5089,153308,-148219,XXX,Hash,XXX,XXX,Hash Join
31c.sql :,5089,153308,-148219,XXX,Hash Join,Inner,XXX,Hash
31c.sql :,575015,460012,115003,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
31c.sql :,1,0,1,company_name,Index Scan,XXX,Forward,Nested Loop
31c.sql :,1,0,1,XXX,Memoize,XXX,XXX,Nested Loop
31c.sql :,1,0,1,keyword,Index Scan,XXX,Forward,Memoize
32a.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
32a.sql :,5,0,5,XXX,Nested Loop,Inner,XXX,Aggregate
32a.sql :,5,0,5,XXX,Nested Loop,Inner,XXX,Nested Loop
32a.sql :,5,0,5,XXX,Nested Loop,Inner,XXX,Nested Loop
32a.sql :,5,0,5,XXX,Hash Join,Inner,XXX,Nested Loop
32a.sql :,14,0,14,XXX,Hash Join,Inner,XXX,Hash Join
32a.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
32a.sql :,1,0,1,link_type,Index Scan,XXX,Forward,Nested Loop
32a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
32a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
32b.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
32b.sql :,5,1463,-1458,XXX,Nested Loop,Inner,XXX,Aggregate
32b.sql :,5,1463,-1458,XXX,Nested Loop,Inner,XXX,Nested Loop
32b.sql :,5,1463,-1458,XXX,Nested Loop,Inner,XXX,Nested Loop
32b.sql :,5,1463,-1458,XXX,Hash Join,Inner,XXX,Nested Loop
32b.sql :,14,13947,-13933,XXX,Hash Join,Inner,XXX,Hash Join
32b.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
33a.sql :,1,8,-7,XXX,Gather,XXX,XXX,Aggregate
33a.sql :,1,3,-2,XXX,Nested Loop,Inner,XXX,Gather
33a.sql :,1,12,-11,XXX,Nested Loop,Inner,XXX,Nested Loop
33a.sql :,1,12,-11,XXX,Nested Loop,Inner,XXX,Nested Loop
33a.sql :,1,13,-12,XXX,Nested Loop,Inner,XXX,Nested Loop
33a.sql :,29,38,-9,XXX,Hash Join,Inner,XXX,Nested Loop
33a.sql :,575015,460012,115003,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33a.sql :,54,13,41,XXX,Hash,XXX,XXX,Hash Join
33a.sql :,54,13,41,XXX,Nested Loop,Inner,XXX,Hash
33a.sql :,54,13,41,XXX,Hash Join,Inner,XXX,Nested Loop
33a.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33a.sql :,10,5,5,XXX,Hash,XXX,XXX,Hash Join
33a.sql :,10,5,5,XXX,Nested Loop,Inner,XXX,Hash
33a.sql :,28,31,-3,XXX,Hash Join,Inner,XXX,Nested Loop
33a.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33a.sql :,28,11,17,XXX,Hash,XXX,XXX,Hash Join
33a.sql :,28,11,17,XXX,Nested Loop,Inner,XXX,Hash
33a.sql :,28,11,17,XXX,Hash Join,Inner,XXX,Nested Loop
33a.sql :,164,362,-198,XXX,Hash Join,Inner,XXX,Hash Join
33a.sql :,2494,8530,-6036,XXX,Hash Join,Inner,XXX,Hash Join
33a.sql :,281832,224943,56889,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33a.sql :,3,2,1,XXX,Hash,XXX,XXX,Hash Join
33a.sql :,3,2,1,link_type,Seq Scan,XXX,XXX,Hash
33a.sql :,1,0,1,company_name,Index Scan,XXX,Forward,Nested Loop
33a.sql :,1,0,1,XXX,Memoize,XXX,XXX,Nested Loop
33a.sql :,1,0,1,info_type,Index Scan,XXX,Forward,Memoize
33a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
33b.sql :,1,4,-3,XXX,Nested Loop,Inner,XXX,Aggregate
33b.sql :,1,14,-13,XXX,Gather,XXX,XXX,Nested Loop
33b.sql :,1,5,-4,XXX,Hash Join,Inner,XXX,Gather
33b.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33b.sql :,1,2,-1,XXX,Hash,XXX,XXX,Hash Join
33b.sql :,1,2,-1,XXX,Nested Loop,Inner,XXX,Hash
33b.sql :,1,46,-45,XXX,Nested Loop,Inner,XXX,Nested Loop
33b.sql :,1,50,-49,XXX,Nested Loop,Inner,XXX,Nested Loop
33b.sql :,1,50,-49,XXX,Nested Loop,Inner,XXX,Nested Loop
33b.sql :,1,57,-56,XXX,Nested Loop,Inner,XXX,Nested Loop
33b.sql :,24,170,-146,XXX,Nested Loop,Inner,XXX,Nested Loop
33b.sql :,24,170,-146,XXX,Hash Join,Inner,XXX,Nested Loop
33b.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33b.sql :,23,75,-52,XXX,Hash,XXX,XXX,Hash Join
33b.sql :,23,75,-52,XXX,Nested Loop,Inner,XXX,Hash
33b.sql :,497,817,-320,XXX,Hash Join,Inner,XXX,Nested Loop
33b.sql :,575015,460012,115003,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33b.sql :,164,362,-198,XXX,Hash,XXX,XXX,Hash Join
33b.sql :,164,362,-198,XXX,Hash Join,Inner,XXX,Hash
33b.sql :,2494,8530,-6036,XXX,Hash Join,Inner,XXX,Hash Join
33b.sql :,281832,224943,56889,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
33b.sql :,1,0,1,XXX,Memoize,XXX,XXX,Nested Loop
33b.sql :,1,0,1,info_type,Index Scan,XXX,Forward,Memoize
33b.sql :,1,0,1,link_type,Index Scan,XXX,Forward,Nested Loop
33b.sql :,1,0,1,company_name,Index Scan,XXX,Forward,Nested Loop
33c.sql :,1,114,-113,XXX,Gather,XXX,XXX,Aggregate
33c.sql :,1,38,-37,XXX,Nested Loop,Inner,XXX,Gather
33c.sql :,2,114,-112,XXX,Nested Loop,Inner,XXX,Nested Loop
33c.sql :,5,133,-128,XXX,Hash Join,Inner,XXX,Nested Loop
33c.sql :,575015,460012,115003,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33c.sql :,10,47,-37,XXX,Hash,XXX,XXX,Hash Join
33c.sql :,10,47,-37,XXX,Nested Loop,Inner,XXX,Hash
33c.sql :,18,52,-34,XXX,Hash Join,Inner,XXX,Nested Loop
33c.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33c.sql :,17,18,-1,XXX,Hash,XXX,XXX,Hash Join
33c.sql :,17,18,-1,XXX,Nested Loop,Inner,XXX,Hash
33c.sql :,41,32,9,XXX,Hash Join,Inner,XXX,Nested Loop
33c.sql :,144,32,112,XXX,Nested Loop,Inner,XXX,Hash Join
33c.sql :,144,32,112,XXX,Hash Join,Inner,XXX,Nested Loop
33c.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
33c.sql :,28,16,12,XXX,Hash,XXX,XXX,Hash Join
33c.sql :,28,16,12,XXX,Hash Join,Inner,XXX,Hash
33c.sql :,167,502,-335,XXX,Nested Loop,Inner,XXX,Hash Join
33c.sql :,167,502,-335,XXX,Hash Join,Inner,XXX,Nested Loop
33c.sql :,2538,12250,-9712,XXX,Hash Join,Inner,XXX,Hash Join
33c.sql :,286755,229089,57666,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
33c.sql :,3,2,1,XXX,Hash,XXX,XXX,Hash Join
33c.sql :,3,2,1,link_type,Seq Scan,XXX,XXX,Hash
33c.sql :,1,0,1,info_type,Index Scan,XXX,Forward,Nested Loop
3a.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
3a.sql :,31,69,-38,XXX,Nested Loop,Inner,XXX,Aggregate
3a.sql :,78,589,-511,XXX,Hash Join,Inner,XXX,Nested Loop
3a.sql :,62097,51299,10798,movie_info,Seq Scan,XXX,XXX,Hash Join
3a.sql :,182,4317,-4135,XXX,Hash,XXX,XXX,Hash Join
3a.sql :,182,4317,-4135,XXX,Hash Join,Inner,XXX,Hash
3a.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
3a.sql :,13,30,-17,XXX,Hash,XXX,XXX,Hash Join
3a.sql :,13,30,-17,keyword,Seq Scan,XXX,XXX,Hash
3a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
3b.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
3b.sql :,1,2,-1,XXX,Nested Loop,Inner,XXX,Aggregate
3b.sql :,1,7,-6,XXX,Hash Join,Inner,XXX,Nested Loop
3b.sql :,156,762,-606,movie_info,Seq Scan,XXX,XXX,Hash Join
3b.sql :,182,4317,-4135,XXX,Hash,XXX,XXX,Hash Join
3b.sql :,182,4317,-4135,XXX,Hash Join,Inner,XXX,Hash
3b.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
3b.sql :,13,30,-17,XXX,Hash,XXX,XXX,Hash Join
3b.sql :,13,30,-17,keyword,Seq Scan,XXX,XXX,Hash
3b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
3c.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
3c.sql :,240,2417,-2177,XXX,Hash Join,Inner,XXX,Aggregate
3c.sql :,279226,235558,43668,movie_info,Seq Scan,XXX,XXX,Hash Join
3c.sql :,126,2625,-2499,XXX,Hash,XXX,XXX,Hash Join
3c.sql :,126,2625,-2499,XXX,Nested Loop,Inner,XXX,Hash
3c.sql :,182,4317,-4135,XXX,Hash Join,Inner,XXX,Nested Loop
3c.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
3c.sql :,13,30,-17,XXX,Hash,XXX,XXX,Hash Join
3c.sql :,13,30,-17,keyword,Seq Scan,XXX,XXX,Hash
4a.sql :,2,740,-738,XXX,Gather,XXX,XXX,Aggregate
4a.sql :,1,247,-246,XXX,Nested Loop,Inner,XXX,Gather
4a.sql :,2,1940,-1938,XXX,Hash Join,Inner,XXX,Nested Loop
4a.sql :,1906,117663,-115757,XXX,Hash Join,Inner,XXX,Hash Join
4a.sql :,215361,172561,42800,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
4a.sql :,182,4317,-4135,XXX,Hash,XXX,XXX,Hash Join
4a.sql :,182,4317,-4135,XXX,Hash Join,Inner,XXX,Hash
4a.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
4a.sql :,13,30,-17,XXX,Hash,XXX,XXX,Hash Join
4a.sql :,13,30,-17,keyword,Seq Scan,XXX,XXX,Hash
4a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
4b.sql :,1,6,-5,XXX,Nested Loop,Inner,XXX,Aggregate
4b.sql :,1,21,-20,XXX,Gather,XXX,XXX,Nested Loop
4b.sql :,1,7,-6,XXX,Nested Loop,Inner,XXX,Gather
4b.sql :,327,2011,-1684,XXX,Hash Join,Inner,XXX,Nested Loop
4b.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
4b.sql :,33,102,-69,XXX,Hash,XXX,XXX,Hash Join
4b.sql :,33,102,-69,XXX,Hash Join,Inner,XXX,Hash
4b.sql :,3699,2774,925,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
4b.sql :,1,0,1,keyword,Index Scan,XXX,Forward,Nested Loop
4b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
4c.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
4c.sql :,2,1567,-1565,XXX,Nested Loop,Inner,XXX,Aggregate
4c.sql :,3,2697,-2694,XXX,Hash Join,Inner,XXX,Nested Loop
4c.sql :,2972,149656,-146684,XXX,Hash Join,Inner,XXX,Hash Join
4c.sql :,335847,268788,67059,movie_info_idx,Seq Scan,XXX,XXX,Hash Join
4c.sql :,182,4317,-4135,XXX,Hash,XXX,XXX,Hash Join
4c.sql :,182,4317,-4135,XXX,Hash Join,Inner,XXX,Hash
4c.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
4c.sql :,13,30,-17,XXX,Hash,XXX,XXX,Hash Join
4c.sql :,13,30,-17,keyword,Seq Scan,XXX,XXX,Hash
5a.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
5a.sql :,48,0,48,XXX,Hash Join,Inner,XXX,Aggregate
5a.sql :,48,0,48,XXX,Nested Loop,Inner,XXX,Hash Join
5a.sql :,119,0,119,XXX,Hash Join,Inner,XXX,Nested Loop
5a.sql :,62097,0,62097,movie_info,Seq Scan,XXX,XXX,Hash Join
5a.sql :,403,0,403,XXX,Hash,XXX,XXX,Hash Join
5a.sql :,403,0,403,XXX,Hash Join,Inner,XXX,Hash
5a.sql :,1614,8008,-6394,movie_companies,Seq Scan,XXX,XXX,Hash Join
5a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
5b.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
5b.sql :,1,0,1,XXX,Nested Loop,Inner,XXX,Aggregate
5b.sql :,1,0,1,XXX,Nested Loop,Inner,XXX,Nested Loop
5b.sql :,8,0,8,XXX,Hash Join,Inner,XXX,Nested Loop
5b.sql :,217129,0,217129,movie_info,Seq Scan,XXX,XXX,Hash Join
5b.sql :,7,0,7,XXX,Hash,XXX,XXX,Hash Join
5b.sql :,7,0,7,XXX,Hash Join,Inner,XXX,Hash
5b.sql :,28,473,-445,movie_companies,Seq Scan,XXX,XXX,Hash Join
5b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
5b.sql :,1,0,1,info_type,Index Only Scan,XXX,Forward,Nested Loop
5c.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
5c.sql :,20028,223,19805,XXX,Hash Join,Inner,XXX,Aggregate
5c.sql :,20028,223,19805,XXX,Nested Loop,Inner,XXX,Hash Join
5c.sql :,29055,230,28825,XXX,Hash Join,Inner,XXX,Nested Loop
5c.sql :,279226,235558,43668,movie_info,Seq Scan,XXX,XXX,Hash Join
5c.sql :,21938,266,21672,XXX,Hash,XXX,XXX,Hash Join
5c.sql :,21938,266,21672,XXX,Hash Join,Inner,XXX,Hash
5c.sql :,87750,98543,-10793,movie_companies,Seq Scan,XXX,XXX,Hash Join
6a.sql :,1,6,-5,XXX,Gather,XXX,XXX,Aggregate
6a.sql :,1,2,-1,XXX,Nested Loop,Inner,XXX,Gather
6a.sql :,72,408,-336,XXX,Hash Join,Inner,XXX,Nested Loop
6a.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6a.sql :,2,4,-2,XXX,Hash,XXX,XXX,Hash Join
6a.sql :,2,4,-2,XXX,Nested Loop,Inner,XXX,Hash
6a.sql :,14,5,9,XXX,Hash Join,Inner,XXX,Nested Loop
6a.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6a.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
6b.sql :,1,12,-11,XXX,Nested Loop,Inner,XXX,Aggregate
6b.sql :,1,383,-382,XXX,Gather,XXX,XXX,Nested Loop
6b.sql :,1,128,-127,XXX,Hash Join,Inner,XXX,Gather
6b.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6b.sql :,1,12,-11,XXX,Hash,XXX,XXX,Hash Join
6b.sql :,1,12,-11,XXX,Nested Loop,Inner,XXX,Hash
6b.sql :,112,11849,-11737,XXX,Hash Join,Inner,XXX,Nested Loop
6b.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
6b.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
6c.sql :,1,2,-1,XXX,Nested Loop,Inner,XXX,Aggregate
6c.sql :,1,33,-32,XXX,Gather,XXX,XXX,Nested Loop
6c.sql :,1,11,-10,XXX,Hash Join,Inner,XXX,Gather
6c.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6c.sql :,14,5,9,XXX,Hash Join,Inner,XXX,Nested Loop
6c.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6c.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
6c.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
6d.sql :,1,88,-87,XXX,Gather,XXX,XXX,Aggregate
6d.sql :,1,29,-28,XXX,Nested Loop,Inner,XXX,Gather
6d.sql :,2062,261826,-259764,XXX,Hash Join,Inner,XXX,Nested Loop
6d.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6d.sql :,61,4722,-4661,XXX,Hash,XXX,XXX,Hash Join
6d.sql :,61,4722,-4661,XXX,Nested Loop,Inner,XXX,Hash
6d.sql :,112,11849,-11737,XXX,Hash Join,Inner,XXX,Nested Loop
6d.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6d.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
6d.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
6e.sql :,1,6,-5,XXX,Gather,XXX,XXX,Aggregate
6e.sql :,1,2,-1,XXX,Nested Loop,Inner,XXX,Gather
6e.sql :,258,408,-150,XXX,Hash Join,Inner,XXX,Nested Loop
6e.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6e.sql :,8,4,4,XXX,Hash,XXX,XXX,Hash Join
6e.sql :,8,4,4,XXX,Nested Loop,Inner,XXX,Hash
6e.sql :,14,5,9,XXX,Hash Join,Inner,XXX,Nested Loop
6e.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6e.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
6f.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
6f.sql :,2062,261826,-259764,XXX,Nested Loop,Inner,XXX,Aggregate
6f.sql :,2062,261826,-259764,XXX,Hash Join,Inner,XXX,Nested Loop
6f.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
6f.sql :,61,4722,-4661,XXX,Hash,XXX,XXX,Hash Join
6f.sql :,61,4722,-4661,XXX,Nested Loop,Inner,XXX,Hash
6f.sql :,112,11849,-11737,XXX,Hash Join,Inner,XXX,Nested Loop
6f.sql :,1884971,1507977,376994,movie_keyword,Seq Scan,XXX,XXX,Hash Join
6f.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
7a.sql :,1,32,-31,XXX,Nested Loop,Inner,XXX,Aggregate
7a.sql :,1,151,-150,XXX,Nested Loop,Inner,XXX,Nested Loop
7a.sql :,1,3354,-3353,XXX,Gather,XXX,XXX,Nested Loop
7a.sql :,1,1118,-1117,XXX,Hash Join,Inner,XXX,Gather
7a.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
7a.sql :,1,7,-6,XXX,Hash,XXX,XXX,Hash Join
7a.sql :,1,7,-6,XXX,Nested Loop,Inner,XXX,Hash
7a.sql :,1,33,-32,XXX,Hash Join,Inner,XXX,Nested Loop
7a.sql :,287878,224897,62981,aka_name,Seq Scan,XXX,XXX,Hash Join
7a.sql :,1,21,-20,XXX,Hash,XXX,XXX,Hash Join
7a.sql :,1,21,-20,XXX,Hash Join,Inner,XXX,Hash
7a.sql :,13,21,-8,person_info,Seq Scan,XXX,XXX,Hash Join
7a.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
7a.sql :,1666,5186,-3520,XXX,Hash Join,Inner,XXX,Nested Loop
7a.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
7b.sql :,1,16,-15,XXX,Nested Loop,Inner,XXX,Aggregate
7b.sql :,1,46,-45,XXX,Nested Loop,Inner,XXX,Nested Loop
7b.sql :,1,353,-352,XXX,Gather,XXX,XXX,Nested Loop
7b.sql :,1,118,-117,XXX,Hash Join,Inner,XXX,Gather
7b.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
7b.sql :,1,33,-32,XXX,Hash Join,Inner,XXX,Nested Loop
7b.sql :,287878,224897,62981,aka_name,Seq Scan,XXX,XXX,Hash Join
7b.sql :,1,21,-20,XXX,Hash,XXX,XXX,Hash Join
7b.sql :,1,21,-20,XXX,Hash Join,Inner,XXX,Hash
7b.sql :,13,21,-8,person_info,Seq Scan,XXX,XXX,Hash Join
7b.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
7b.sql :,1666,5186,-3520,XXX,Hash Join,Inner,XXX,Nested Loop
7b.sql :,1,0,1,title,Index Scan,XXX,Forward,Nested Loop
7c.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
7c.sql :,2,22728,-22726,XXX,Hash Join,Inner,XXX,Aggregate
7c.sql :,291410,228700,62710,aka_name,Seq Scan,XXX,XXX,Hash Join
7c.sql :,1,13386,-13385,XXX,Hash,XXX,XXX,Hash Join
7c.sql :,1,13386,-13385,XXX,Hash Join,Inner,XXX,Hash
7c.sql :,189,176455,-176266,XXX,Nested Loop,Inner,XXX,Hash Join
7c.sql :,307,305764,-305457,XXX,Hash Join,Inner,XXX,Nested Loop
7c.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
7c.sql :,35,4354,-4319,XXX,Hash,XXX,XXX,Hash Join
7c.sql :,35,4354,-4319,XXX,Nested Loop,Inner,XXX,Hash
7c.sql :,310,28061,-27751,XXX,Hash Join,Inner,XXX,Nested Loop
7c.sql :,35018,28061,6957,person_info,Seq Scan,XXX,XXX,Hash Join
7c.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
7c.sql :,6666,21505,-14839,XXX,Hash,XXX,XXX,Hash Join
7c.sql :,6666,21505,-14839,XXX,Hash Join,Inner,XXX,Hash
8a.sql :,1,62,-61,XXX,Nested Loop,Inner,XXX,Aggregate
8a.sql :,1,62,-61,XXX,Gather,XXX,XXX,Nested Loop
8a.sql :,1,21,-20,XXX,Nested Loop,Inner,XXX,Gather
8a.sql :,1,5793,-5792,XXX,Hash Join,Inner,XXX,Nested Loop
8a.sql :,375560,300448,75112,aka_name,Seq Scan,XXX,XXX,Hash Join
8a.sql :,1,2479,-2478,XXX,Hash,XXX,XXX,Hash Join
8a.sql :,1,2479,-2478,XXX,Nested Loop,Inner,XXX,Hash
8a.sql :,15,2511,-2496,XXX,Hash Join,Inner,XXX,Nested Loop
8a.sql :,2993,16299,-13306,movie_companies,Seq Scan,XXX,XXX,Hash Join
8a.sql :,2226,11616,-9390,XXX,Hash,XXX,XXX,Hash Join
8a.sql :,2226,11616,-9390,XXX,Hash Join,Inner,XXX,Hash
8a.sql :,26710,31032,-4322,cast_info,Seq Scan,XXX,XXX,Hash Join
8a.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
8b.sql :,1,6,-5,XXX,Nested Loop,Inner,XXX,Aggregate
8b.sql :,1,24,-23,XXX,Nested Loop,Inner,XXX,Nested Loop
8b.sql :,1,24,-23,XXX,Gather,XXX,XXX,Nested Loop
8b.sql :,1,8,-7,XXX,Hash Join,Inner,XXX,Gather
8b.sql :,375560,300448,75112,aka_name,Seq Scan,XXX,XXX,Hash Join
8b.sql :,1,8,-7,XXX,Hash,XXX,XXX,Hash Join
8b.sql :,1,8,-7,XXX,Nested Loop,Inner,XXX,Hash
8b.sql :,1,360,-359,XXX,Hash Join,Inner,XXX,Nested Loop
8b.sql :,2226,11616,-9390,XXX,Hash Join,Inner,XXX,Hash Join
8b.sql :,26710,31032,-4322,cast_info,Seq Scan,XXX,XXX,Hash Join
8b.sql :,140,2856,-2716,XXX,Hash,XXX,XXX,Hash Join
8b.sql :,140,2856,-2716,movie_companies,Seq Scan,XXX,XXX,Hash
8b.sql :,1,0,1,XXX,Memoize,XXX,XXX,Nested Loop
8b.sql :,1,0,1,title,Index Scan,XXX,Forward,Memoize
8b.sql :,1,0,1,name,Index Scan,XXX,Forward,Nested Loop
8c.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
8c.sql :,2676619,829204,1847415,XXX,Hash Join,Inner,XXX,Aggregate
8c.sql :,375560,300448,75112,aka_name,Seq Scan,XXX,XXX,Hash Join
8c.sql :,1104332,656886,447446,XXX,Hash,XXX,XXX,Hash Join
8c.sql :,1104332,656886,447446,XXX,Nested Loop,Inner,XXX,Hash
8c.sql :,1104332,656886,447446,XXX,Hash Join,Inner,XXX,Nested Loop
8c.sql :,1259900,909648,350252,XXX,Hash Join,Inner,XXX,Hash Join
8c.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
8c.sql :,392498,384599,7899,XXX,Hash,XXX,XXX,Hash Join
8c.sql :,392498,384599,7899,XXX,Hash Join,Inner,XXX,Hash
8c.sql :,1053577,842771,210806,title,Seq Scan,XXX,XXX,Hash Join
8c.sql :,392498,384599,7899,XXX,Hash,XXX,XXX,Hash Join
8c.sql :,392498,384599,7899,XXX,Hash Join,Inner,XXX,Hash
8c.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
8c.sql :,49908,28281,21627,XXX,Hash,XXX,XXX,Hash Join
8c.sql :,49908,28281,21627,company_name,Seq Scan,XXX,XXX,Hash
8d.sql :,2,3,-1,XXX,Gather,XXX,XXX,Aggregate
8d.sql :,2676619,107668,2568951,XXX,Hash Join,Inner,XXX,Aggregate
8d.sql :,375560,300448,75112,aka_name,Seq Scan,XXX,XXX,Hash Join
8d.sql :,1104332,95179,1009153,XXX,Hash,XXX,XXX,Hash Join
8d.sql :,1104332,95179,1009153,XXX,Nested Loop,Inner,XXX,Hash
8d.sql :,1104332,95179,1009153,XXX,Hash Join,Inner,XXX,Nested Loop
8d.sql :,1259900,92134,1167766,XXX,Hash Join,Inner,XXX,Hash Join
8d.sql :,15118793,12081448,3037345,cast_info,Seq Scan,XXX,XXX,Hash Join
8d.sql :,392498,384599,7899,XXX,Hash,XXX,XXX,Hash Join
8d.sql :,392498,384599,7899,XXX,Hash Join,Inner,XXX,Hash
8d.sql :,1053577,842771,210806,title,Seq Scan,XXX,XXX,Hash Join
8d.sql :,392498,384599,7899,XXX,Hash,XXX,XXX,Hash Join
8d.sql :,392498,384599,7899,XXX,Hash Join,Inner,XXX,Hash
8d.sql :,1087137,869710,217427,movie_companies,Seq Scan,XXX,XXX,Hash Join
8d.sql :,49908,28281,21627,XXX,Hash,XXX,XXX,Hash Join
8d.sql :,49908,84843,-34935,company_name,Seq Scan,XXX,XXX,Hash
9a.sql :,1,121,-120,XXX,Nested Loop,Inner,XXX,Aggregate
9a.sql :,1,341,-340,XXX,Nested Loop,Inner,XXX,Nested Loop
9a.sql :,1,359,-358,XXX,Gather,XXX,XXX,Nested Loop
9a.sql :,1,120,-119,XXX,Hash Join,Inner,XXX,Gather
9a.sql :,375560,300448,75112,aka_name,Seq Scan,XXX,XXX,Hash Join
9a.sql :,1,110,-109,XXX,Hash,XXX,XXX,Hash Join
9a.sql :,1,110,-109,XXX,Nested Loop,Inner,XXX,Hash
9a.sql :,3251,26554,-23303,XXX,Nested Loop,Inner,XXX,Nested Loop
9a.sql :,9005,28685,-19680,XXX,Hash Join,Inner,XXX,Nested Loop
9a.sql :,136190,196998,-60808,movie_companies,Seq Scan,XXX,XXX,Hash Join
